,Epoch Number,Image 1 Train Loss,Image 2 Train Loss,Embedding Train Loss,Total Train Loss,Time Elapsed Train,Epoch Number,Image 1 Test Loss,Image 2 Test Loss,Embedding Test Loss,Total Test Loss,Time Elapsed Test
180,180.0,0.027100156935654124,0.02716228008574369,0.3800859396554986,0.05426303103414117,113.32819533348083,180.0,0.028405191283673047,0.028284071199595927,0.39451458156108854,0.056689878925681114,22.162001609802246
181,181.0,0.02708814344463908,0.027141795835780854,0.3802592681378734,0.05423053335018304,110.96307873725891,0.0,0.0,0.0,0.0,0.0,0.0
182,182.0,0.02717053008322813,0.027145298064819405,0.38863133775944614,0.0543164354653991,111.99487948417664,0.0,0.0,0.0,0.0,0.0,0.0
183,183.0,0.027162219397723675,0.02716164564599796,0.393673839009538,0.054324480153772295,112.09114384651184,0.0,0.0,0.0,0.0,0.0,0.0
184,184.0,0.027114373308663467,0.027032223149982035,0.393530512646753,0.0541472111885645,111.65152406692505,0.0,0.0,0.0,0.0,0.0,0.0
185,185.0,0.02710228709846127,0.026967291948290503,0.3914856597477076,0.05407019100170963,112.37624025344849,0.0,0.0,0.0,0.0,0.0,0.0
186,186.0,0.027036060541107947,0.026997834710138186,0.3964280449614233,0.054034514618771415,112.29143977165222,0.0,0.0,0.0,0.0,0.0,0.0
187,187.0,0.02700944493847842,0.027103947209460393,0.3973952769016733,0.05411401330208292,113.22766137123108,0.0,0.0,0.0,0.0,0.0,0.0
188,188.0,0.027089143685084218,0.027064908295869827,0.39903830174280674,0.05415467541588812,112.14396262168884,0.0,0.0,0.0,0.0,0.0,0.0
189,189.0,0.02707040461958671,0.02703675595397244,0.4022455863198455,0.05410778868411269,111.60875964164734,0.0,0.0,0.0,0.0,0.0,0.0
190,190.0,0.02697223124607485,0.027002584607321387,0.4018636367150715,0.05397544375487736,112.81889486312866,190.0,0.028324454743415117,0.02842415478080511,0.41483667194843293,0.05674925781786442,22.062521934509277
191,191.0,0.027115112379649465,0.027054397978496795,0.4012123811609891,0.054170137119232395,112.09361815452576,0.0,0.0,0.0,0.0,0.0,0.0
192,192.0,0.027055251431100224,0.02707771156743473,0.4060860136333777,0.05413359745728726,112.52191400527954,0.0,0.0,0.0,0.0,0.0,0.0
193,193.0,0.02706849981783604,0.02709762398533675,0.41144250211667044,0.054166766871907274,111.75888323783875,0.0,0.0,0.0,0.0,0.0,0.0
194,194.0,0.027048551173386524,0.02704762420331945,0.40716406155605706,0.054096811279958606,112.0106213092804,0.0,0.0,0.0,0.0,0.0,0.0
195,195.0,0.027060192496496802,0.026997534159038748,0.41128378498310947,0.05405836928711862,110.86854529380798,0.0,0.0,0.0,0.0,0.0,0.0
196,196.0,0.027005283085971464,0.02705764664070947,0.41280917914546267,0.05406357469607373,109.55426073074341,0.0,0.0,0.0,0.0,0.0,0.0
197,197.0,0.027023512432921906,0.02711156506699567,0.41902016437783535,0.05413573208664145,108.57085824012756,0.0,0.0,0.0,0.0,0.0,0.0
198,198.0,0.027066033941750625,0.027017101208318253,0.4191264716946349,0.054083790059904664,108.68512201309204,0.0,0.0,0.0,0.0,0.0,0.0
199,199.0,0.02708633994797663,0.02701585222871936,0.4229588815752341,0.05410285332069105,109.45946621894836,0.0,0.0,0.0,0.0,0.0,0.0
200,200.0,0.027009264813089857,0.02706108913205716,0.4142705144322648,0.05407100170850754,109.82853937149048,200.0,0.02849498502910137,0.02827385636046529,0.43963502049446107,0.05676952786743641,21.499953269958496
